用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
无敌可爱小咸菜s	6904924168	JgGCFiskG	#凌霄烫伤# 啊啊啊啊，@宋威龙99  你怎么啊，为什么烫伤了啊，还有吃的那个药是什么药啊？？心疼凌霄 ​	2020年08月19日 22:59		1	6	https://weibo.com/6904924168/JgGCFiskG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCFiskG?uid=6904924168&rl=1
皮皮澜by	5555413396	JgGCCiVTG	#凌霄烫伤# swl#宋威龙以家人之名# 茫然无奈的眼神也许只有你自己知道经历了什么@宋威龙99 ​	2020年08月19日 22:59		4	20	https://weibo.com/5555413396/JgGCCiVTG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCCiVTG?uid=5555413396&rl=1
yakillua	1912627651	JgGCBnwBH	一直很心疼你，凌霄#凌霄烫伤# #宋威龙以家人之名# ​	2020年08月19日 22:59		评论		https://weibo.com/1912627651/JgGCBnwBH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCBnwBH?uid=1912627651&rl=1
茫茫又人海	6706263769	JgGCw4xGY	#凌霄烫伤#身上这么大一块疤，可想而知他这些年是怎么辛苦了，好心疼他啊 ​	2020年08月19日 22:59			3	https://weibo.com/6706263769/JgGCw4xGY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCw4xGY?uid=6706263769&rl=1
Pamela天天天天天	5862174067	JgGCuAJml	我从来不认为酒精是可以当作一个人出轨或者是对另外一个人动手动脚的借口，什么把你当成了谁谁谁，摸了你一下，顺便带你开个房发生点关系，我只能说你猥琐而已，想要发生点什么还需要依靠酒精才有胆量去做，说白了你tmd就是没种。#凌霄烫伤# 2深圳 ​	2020年08月19日 22:59		5	6	https://weibo.com/5862174067/JgGCuAJml?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCuAJml?uid=5862174067&rl=1
HQ2021考上公务员	6863371010	JgGCoacGL	#凌霄烫伤#是不是他妈弄得！ ​	2020年08月19日 22:59		评论		https://weibo.com/6863371010/JgGCoacGL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCoacGL?uid=6863371010&rl=1
凶我把你dia起来达	7219896550	JgGCndI4W	#凌霄烫伤# 心疼凌霄 ​	2020年08月19日 22:59		评论		https://weibo.com/7219896550/JgGCndI4W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCndI4W?uid=7219896550&rl=1
Bei岛春渡	6919595616	JgGCchEAV	#凌霄烫伤#swl#宋威龙以家人之名# 他们说你如天人下凡，美貌举世无双，我一直觉得未免言过其实。直到那日第一次见你，方知他们的修辞水平还有待提高！✨#宋威龙#@宋威龙99 ​	2020年08月19日 22:58	1	2	16	https://weibo.com/6919595616/JgGCchEAV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGCchEAV?uid=6919595616&rl=1
显微镜追剧少女	5555806640	JgGC91ENj	#凌霄烫伤#凌霄肩膀上那么一大块伤疤，他只说是不小心烫了一下。哪里有不小心会烫到肩膀，还那么一大块？凌霄出国9年，一定是受了什么欺负！心疼凌霄！ ​	2020年08月19日 22:58	116	115	1100	https://weibo.com/5555806640/JgGC91ENj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGC91ENj?uid=5555806640&rl=1
馒头莉lili	5326188396	JgGC88p3s	#凌霄烫伤#凌霄太让人心疼了，要不是让人发现还只会默默地自己吃药，凌霄哥哥这几年到底发生了什么啊，好心疼啊 ​	2020年08月19日 22:58		1	7	https://weibo.com/5326188396/JgGC88p3s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JgGC88p3s?uid=5326188396&rl=1
