用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
是心动啊河兔兔	3845025147	JczGV1Fjh	#杭州警方通报女子失踪案#之前采访这男的就冷静的不对劲，果然，多年的枕边人，真的太狠了 ​	2020年07月23日 22:00			6	https://weibo.com/3845025147/JczGV1Fjh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGV1Fjh?uid=3845025147&rl=1
BinJIRIS	5363331877	JczGUnOy4	Sistercomming#杭州警方通报女子失踪案#:每日一个恐婚小技巧 ​	2020年07月23日 21:59			1	https://weibo.com/5363331877/JczGUnOy4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGUnOy4?uid=5363331877&rl=1
长春新闻广播	2504282715	JczGUq1eM	#杭州警方通报女子失踪案#【#杭州失踪女子遇害丈夫有重大作案嫌疑#】据@杭州公安 在搜寻过程中，多处疑点引起警方高度重视，目前案件侦办取得重大突破，失踪女子已遇害，其丈夫许某某(男，55岁，杭州籍)有重大作案嫌疑，现已被江干分局依法采取刑事强制措施。目前案件仍在全力侦办中，公安机关将根据案 ​  展开全文c	2020年07月23日 21:59	1		2	https://weibo.com/2504282715/JczGUq1eM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGUq1eM?uid=2504282715&rl=1
石家庄公安网络发言人	1617499760	JczGU7liB	#杭州警方通报女子失踪案#【#杭州失踪女子遇害丈夫有重大作案嫌疑#】据@杭州公安 在搜寻过程中，多处疑点引起警方高度重视，目前案件侦办取得重大突破，失踪女子已遇害，其丈夫许某某(男，55岁，杭州籍)有重大作案嫌疑，现已被江干分局依法采取刑事强制措施。目前案件仍在全力侦办中，公安机关将根据案 ​  展开全文c	2020年07月23日 21:59		1	2	https://weibo.com/1617499760/JczGU7liB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGU7liB?uid=1617499760&rl=1
农行主任团伙假抵押致人死亡	5997507211	JczGU8sHk	我父亲被内蒙农行主任任建明、任相国和亲侄女中国人寿银保部杨兰香团伙虚构房产抵押诈骗138万敲诈300万教唆设套关押致死，葬礼上杨兰香不戴孝且欢声笑语，问她要债她说跟她无关，合同没她名字，且毫不知情，事实证据她全程参与且主谋？#中国人寿银保部杨兰香##为父讨债##鄂尔多斯农行起诉举报者 ​  展开全文c	2020年07月23日 21:59	9	24	145	https://weibo.com/5997507211/JczGU8sHk?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGU8sHk?uid=5997507211&rl=1
努力搬砖的静静	6582142640	JczGS5skO	#杭州警方通报女子失踪案#果然，每日一个恐婚小技巧 ​	2020年07月23日 21:59		评论		https://weibo.com/6582142640/JczGS5skO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGS5skO?uid=6582142640&rl=1
血液科周医生	1424512311	JczGQiZPu	#杭州警方通报女子失踪案#根据杭州警方通报，果然是女子丈夫作案。二婚夫妻共同生育一女，然后老公将吃过安眠药熟睡的妻子，避开监控直接抛进化粪池，这男人心太狠了吧。 个人推测，仅供参考。 2淄博·淄博市第一医院 ​	2020年07月23日 21:59		35	95	https://weibo.com/1424512311/JczGQiZPu?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGQiZPu?uid=1424512311&rl=1
机智猫	1863275165	JczGPE216	杭州那名失踪死者的丈夫面对镜头的时候没有任何的异常和慌乱，还各种冷静地分析……这得是什么样的心理素质#杭州警方通报女子失踪案##杭州女子失踪案后续# L机智猫的微博视频 ​	2020年07月23日 21:59	7	25	98	https://weibo.com/1863275165/JczGPE216?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGPE216?uid=1863275165&rl=1
吃薯片等于喝油	1825517937	JczGOdMF2	#杭州警方通报女子失踪案#最近微博真的太丧了，有当街活活打死老人打伤小孩的，有老公杀害妻子抛尸化粪池的，有家暴男打老婆离不了婚的，都2020了，怎么还有这么多让人感到气愤却又无力的事啊 ​	2020年07月23日 21:59		8	68	https://weibo.com/1825517937/JczGOdMF2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGOdMF2?uid=1825517937&rl=1
国际小人物	1354657593	JczGMp8RJ	#杭州警方通报女子失踪案#有理有据有节 2英国·谢菲尔德 ​	2020年07月23日 21:59		5	7	https://weibo.com/1354657593/JczGMp8RJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JczGMp8RJ?uid=1354657593&rl=1
