用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
美孕奶爸	3024469445	JjGq2DlFZ	#李文亮微博评论#向您致敬！一路走好🙏️🙏️ ​	2020年09月08日 15:59		评论		https://weibo.com/3024469445/JjGq2DlFZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGq2DlFZ?uid=3024469445&rl=1
0801耿直boy	5312977078	JjGpZoqlG	#李文亮微博评论# 他是第一个敲响疫情警钟的人，英雄二字，当之无愧 向你致敬! 一路走好🙏️🙏️ ​	2020年09月08日 15:59			4	https://weibo.com/5312977078/JjGpZoqlG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpZoqlG?uid=5312977078&rl=1
今视界官网微博	7405965612	JjGpPB1l1	#李文亮微博评论# 摘自今天李文亮医生最后微博下一个女孩评论：我代表我自己来表彰你了。想起了太史公《史记》中对李广的评价：桃李不言，下自成蹊 ​	2020年09月08日 15:59		评论		https://weibo.com/7405965612/JjGpPB1l1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpPB1l1?uid=7405965612&rl=1
小报姐	5398166231	JjGpPDeY2	#李文亮微博评论#李文亮先生是第一个敲响疫情警钟的人，英雄二字，当之无愧。尽管再在疫情初期被警方训诫、遭受了莫大的委屈，却仍然坚持在抗疫第一线，直到不幸感染、倒下。。。向李文亮先生致敬! 一路走好🙏️🙏️ 泰安播报L淘歌王的微博视频 ​	2020年09月08日 15:59		7	19	https://weibo.com/5398166231/JjGpPDeY2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpPDeY2?uid=5398166231&rl=1
Dreamboat·Roseaane	6312899018	JjGpPlCDL	#李文亮微博评论# ​	2020年09月08日 15:59		评论		https://weibo.com/6312899018/JjGpPlCDL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpPlCDL?uid=6312899018&rl=1
资深迪士尼王子	6292682979	JjGpMEQh7	#李文亮微博评论#今天我们缅怀李文亮烈士。但恶意利用李文亮医生的恨国蛆好多，那些被舆论牵着走的人也好多。李医生尽力保护了我们的人民，但谁要是利用他来反对我们的人民，也是要被我们斗争的。 ​	2020年09月08日 15:59		评论		https://weibo.com/6292682979/JjGpMEQh7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpMEQh7?uid=6292682979&rl=1
小覃同学情感夜听	6246487028	JjGpLaaON	每个人都在为了知晓正确的生存方式，而不停战斗。 为何而战？要如何活下去？ 没有人会告诉你答案。 我们能有的只是迷茫。 向着水沟的深处，漫无目的地奔走。 就像满身泥泞的野犬一样。#李文亮微博评论# 2深圳 ​	2020年09月08日 15:59			4	https://weibo.com/6246487028/JjGpLaaON?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpLaaON?uid=6246487028&rl=1
sudd妮	7465340095	JjGpJEce3	#李文亮微博评论#致敬 ​	2020年09月08日 15:59		评论		https://weibo.com/7465340095/JjGpJEce3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpJEce3?uid=7465340095&rl=1
印象来安	6251881295	JjGpGsAqw	#李文亮微博评论# 他是第一个敲响疫情警钟的人，英雄二字，当之无愧 真希望今天的表彰大会，李文亮医生也能看到  via.L燃点时刻MG的微博视频 ​ 2滁州 ​	2020年09月08日 15:58		1	2	https://weibo.com/6251881295/JjGpGsAqw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpGsAqw?uid=6251881295&rl=1
竹子筷	2696092360	JjGpDrZCo	#李文亮微博评论#李医生，认识你的时候是二月，我还有两次考试。还有憧憬和希望。今天九月份，开表彰会了，我们没有忘记你。两次考试我都没考上，也为你难受，也为自己 ​	2020年09月08日 15:58			1	https://weibo.com/2696092360/JjGpDrZCo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjGpDrZCo?uid=2696092360&rl=1
