用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
cx阳光正好	5017424947	Ji0kjvYNd	#巴托梅乌# 脑子真好，顶流了 ​	2020年08月28日 15:00			1	https://weibo.com/5017424947/Ji0kjvYNd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0kjvYNd?uid=5017424947&rl=1
诺坎普狂奔的大猩猩啊啊啊	3627199614	Ji0k7lOgq	#巴托梅乌#绝对想不到你还能上到热搜 ​	2020年08月28日 14:59		评论		https://weibo.com/3627199614/Ji0k7lOgq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0k7lOgq?uid=3627199614&rl=1
滚去背单词vv	5604261490	Ji0jXAGWN	#巴托梅乌#这名字上热搜我是没想到，在热搜看见你我都觉得眼睛脏了最后这手玩的真不错，不考虑去美国发展和特朗普pk一下吗 ​	2020年08月28日 14:59			3	https://weibo.com/5604261490/Ji0jXAGWN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0jXAGWN?uid=5604261490&rl=1
体育圈达人	6882861110	Ji0jK5K2U	梅西离开+巴萨改名：20年辉煌西甲生涯，#巴托梅乌#无情摧毁几个月前，梅西觉得自己必须为队友辩护，前技术总监阿比达尔指责队友在巴尔韦德被解职一事中发挥了作用。整件事激怒了梅西。巴托托乌选择解雇巴尔韦德，球队仍然是西甲冠军，尽管他还没有合适的继任者。因此，总统不得不满足于塞蒂恩，一 ​  展开全文c	2020年08月28日 14:58	314	211	631	https://weibo.com/6882861110/Ji0jK5K2U?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0jK5K2U?uid=6882861110&rl=1
梅小队666	5256679028	Ji0jdgA6U	#巴托梅乌# 乌贼 你怎么还上了热搜 ​	2020年08月28日 14:57			9	https://weibo.com/5256679028/Ji0jdgA6U?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0jdgA6U?uid=5256679028&rl=1
来一杯梅梅果茶	5019440960	Ji0j6FWMt	#巴托梅乌#滚那 ​	2020年08月28日 14:57			1	https://weibo.com/5019440960/Ji0j6FWMt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0j6FWMt?uid=5019440960&rl=1
中锋梅西	3793895287	Ji0iZBANI	#巴托梅乌#巴托梅乌绝对想不到，有生之年还能上中国的热搜 ​	2020年08月28日 14:56			3	https://weibo.com/3793895287/Ji0iZBANI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0iZBANI?uid=3793895287&rl=1
VYCanisMajoris	1725281372	Ji0iQwpzs	#巴托梅乌#给爷死 ​	2020年08月28日 14:56			1	https://weibo.com/1725281372/Ji0iQwpzs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0iQwpzs?uid=1725281372&rl=1
氯硫二苯胺-	3186620145	Ji0iIg5P4	#巴托梅乌#垃圾 ​	2020年08月28日 14:56			1	https://weibo.com/3186620145/Ji0iIg5P4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0iIg5P4?uid=3186620145&rl=1
西西等瓜瓜	5384452451	Ji0ik2nZ9	居然还有看到巴托梅乌都上热搜了的一天#巴托梅乌#  2新加坡 ​	2020年08月28日 14:55		2	5	https://weibo.com/5384452451/Ji0ik2nZ9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0ik2nZ9?uid=5384452451&rl=1
天下足球快报	6042105312	Ji0hQbBJ4	巴托梅乌表态愿立即辞职，跟队记者：他将压力全部引向梅西！#巴托梅乌##梅西##梅西将离开巴萨# L天下足球快报的微博视频 ​	2020年08月28日 14:53		2	3	https://weibo.com/6042105312/Ji0hQbBJ4?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0hQbBJ4?uid=6042105312&rl=1
简小言_依旧要好好学习	3221616423	Ji0hDFcJZ	#巴托梅乌#什么时候后面能带上 暴毙 这两个字 ​	2020年08月28日 14:53			1	https://weibo.com/3221616423/Ji0hDFcJZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0hDFcJZ?uid=3221616423&rl=1
我叫叫叫叫叫一座山	5598430465	Ji0gfFVh0	#巴托梅乌#真是绝了绝了巴托梅乌也能上热搜了狗的很啊这些高层，大家都各自体面点不好吗 ​	2020年08月28日 14:49		评论		https://weibo.com/5598430465/Ji0gfFVh0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0gfFVh0?uid=5598430465&rl=1
素人渔夫_Echo	6293800606	Ji0fVn8VI	#巴托梅乌#问就是巴托梅乌die了 ​	2020年08月28日 14:49			1	https://weibo.com/6293800606/Ji0fVn8VI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0fVn8VI?uid=6293800606&rl=1
红蓝魂忠橙心	6405884865	Ji0fEg21w	#巴托梅乌#热搜第44位，很棒，巴托梅乌给爷死！就算引咎辞职也逃不了你成为巴塞罗那乃至加泰罗尼亚的千古罪人！@巴塞罗那足球俱乐部 ​	2020年08月28日 14:48		评论		https://weibo.com/6405884865/Ji0fEg21w?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0fEg21w?uid=6405884865&rl=1
不可以叫我小姐姐	5094367813	Ji0fk9liG	#巴托梅乌# 厉害了哦  2南昌 ​	2020年08月28日 14:47		评论		https://weibo.com/5094367813/Ji0fk9liG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Ji0fk9liG?uid=5094367813&rl=1
