用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
Tiffany就是我	2440085024	JkUClpMLl	#美辉瑞公司新冠疫苗出现副作用#正常反应，关键要看这副作用的程度有多严重 ​	2020年09月16日 17:58		评论		https://weibo.com/2440085024/JkUClpMLl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUClpMLl?uid=2440085024&rl=1
_豆本豆豆奶·	6384248044	JkUCl5Z3x	#美辉瑞公司新冠疫苗出现副作用#特没谱表示这是假新闻米里贱很牛掰的好不好 ​	2020年09月16日 17:58		评论		https://weibo.com/6384248044/JkUCl5Z3x?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUCl5Z3x?uid=6384248044&rl=1
茶蓿	5360995195	JkUBHv9UU	卿妤情话 该来的还是来了#美辉瑞公司新冠疫苗出现副作用# ​	2020年09月16日 17:57		2	1	https://weibo.com/5360995195/JkUBHv9UU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUBHv9UU?uid=5360995195&rl=1
乔言美少女	2162175974	JkUAtzKur	#美辉瑞公司新冠疫苗出现副作用#这个症状听起来比俄罗斯的副作用还要小一点，正在研发的疫苗只是出点副作用已经很不错了 ​	2020年09月16日 17:54		评论		https://weibo.com/2162175974/JkUAtzKur?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUAtzKur?uid=2162175974&rl=1
哈尔滨政法	7340786255	JkUAkDpMq	【#美辉瑞公司新冠疫苗出现副作用#：疲劳、头痛、高烧等】据路透社报道，美国制药公司辉瑞15日称，在一项正在进行的新冠疫苗后期临床研究中，使用该公司研发的新冠疫苗或安慰剂的志愿者，出现了轻微到中度的副作用。该公司表示，副作用包括疲劳、头痛、发冷和肌肉疼痛。试验中的一些志愿者还出现了包 ​  展开全文c	2020年09月16日 17:53		评论		https://weibo.com/7340786255/JkUAkDpMq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUAkDpMq?uid=7340786255&rl=1
凤凰网财经	1988800805	JkUzZpba1	【#美辉瑞公司新冠疫苗出现副作用#：疲劳、头痛、高烧等】据路透社报道，美国制药公司辉瑞15日称，在一项正在进行的新冠疫苗后期临床研究中，使用该公司研发的新冠疫苗或安慰剂的志愿者，出现了轻微到中度的副作用。该公司表示，副作用包括疲劳、头痛、发冷和肌肉疼痛。试验中的一些志愿者还出现了包括 ​  展开全文c	2020年09月16日 17:53	31	88	194	https://weibo.com/1988800805/JkUzZpba1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUzZpba1?uid=1988800805&rl=1
天津政法	5897816720	JkUzIj7T7	【#美辉瑞公司新冠疫苗出现副作用#：疲劳、头痛、高烧等】据路透社报道，美国制药公司辉瑞15日称，在一项正在进行的新冠疫苗后期临床研究中，使用该公司研发的新冠疫苗或安慰剂的志愿者，出现了轻微到中度的副作用。该公司表示，副作用包括疲劳、头痛、发冷和肌肉疼痛。试验中的一些志愿者还出现了包 ​  展开全文c	2020年09月16日 17:52	1		2	https://weibo.com/5897816720/JkUzIj7T7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUzIj7T7?uid=5897816720&rl=1
情霜儿	7000799647	JkUzCmirt	总博主#美辉瑞公司新冠疫苗出现副作用#生物制品出现毒副作用是不可避免的，即使我国计划免疫的疫苗，也会有高烧、头疼、胸闷等不良反应出现。 ​#把美好予你# ​	2020年09月16日 17:52		1	4	https://weibo.com/7000799647/JkUzCmirt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUzCmirt?uid=7000799647&rl=1
予星9574	6310466000	JkUzr7ASw	#美辉瑞公司新冠疫苗出现副作用#不是吧，再这么下去什么时候能结束啊 ​	2020年09月16日 17:51		1		https://weibo.com/6310466000/JkUzr7ASw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUzr7ASw?uid=6310466000&rl=1
南丰蜜桔赵志刚	1116062844	JkUyPmx8F	#美辉瑞公司新冠疫苗出现副作用#中国的没有副作用，来来来，都来买中国的疫苗 ​	2020年09月16日 17:50		评论		https://weibo.com/1116062844/JkUyPmx8F?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JkUyPmx8F?uid=1116062844&rl=1
