用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
AKA_茉姈浠Y·	5128350899	JfAgg9ecM	#高考生暑期扎堆割双眼皮#早点割，割晚了你军训会化脓 ​	2020年08月12日 16:57			9	https://weibo.com/5128350899/JfAgg9ecM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAgg9ecM?uid=5128350899&rl=1
爱看头条	1892327960	JfAfZEzAl	【#高考生暑期扎堆割双眼皮#  医院接诊量增加4倍：男生占了20%】8月10日，江苏淮安。高考结束后，从7月上旬开始，淮安市一医院的美容科，出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮，让自己变美。该医院医疗美容科主任医师万能表示，近期的接诊量是平时的 ​  展开全文c	2020年08月12日 16:57			2	https://weibo.com/1892327960/JfAfZEzAl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAfZEzAl?uid=1892327960&rl=1
郑州广播电视台	2726406013	JfAfncCRh	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:55		2	3	https://weibo.com/2726406013/JfAfncCRh?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAfncCRh?uid=2726406013&rl=1
九江瑞昌发布	2894982024	JfAfifE4O	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:55	2		1	https://weibo.com/2894982024/JfAfifE4O?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAfifE4O?uid=2894982024&rl=1
夏天一样的柠檬	6026113966	JfAfh0quV	#高考生暑期扎堆割双眼皮#我的天 ​	2020年08月12日 16:55		1	2	https://weibo.com/6026113966/JfAfh0quV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAfh0quV?uid=6026113966&rl=1
树洞	6656706675	JfAeY8YZF	#高考生暑期扎堆割双眼皮# 你是双眼皮还是单眼皮？ ​	2020年08月12日 16:54	48	541	52848	https://weibo.com/6656706675/JfAeY8YZF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAeY8YZF?uid=6656706675&rl=1
网易财经	1974561081	JfAd2rhsM	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:50	4	7	12	https://weibo.com/1974561081/JfAd2rhsM?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAd2rhsM?uid=1974561081&rl=1
衡水本地通	5132217036	JfAcZtYrZ	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:49		评论		https://weibo.com/5132217036/JfAcZtYrZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfAcZtYrZ?uid=5132217036&rl=1
抚顺妇女	1824692883	JfA9hfrSg	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:40		评论		https://weibo.com/1824692883/JfA9hfrSg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA9hfrSg?uid=1824692883&rl=1
左江日报	3854515992	JfA8hyfOt	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:38		评论		https://weibo.com/3854515992/JfA8hyfOt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA8hyfOt?uid=3854515992&rl=1
新闻广角	2013936642	JfA72oI5p	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:35		评论		https://weibo.com/2013936642/JfA72oI5p?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA72oI5p?uid=2013936642&rl=1
扬州交通广播	1819638285	JfA5AB3i7	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:31		评论		https://weibo.com/1819638285/JfA5AB3i7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA5AB3i7?uid=1819638285&rl=1
FM104襄阳之声	1931704477	JfA5wqIF2	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:31		1	1	https://weibo.com/1931704477/JfA5wqIF2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA5wqIF2?uid=1931704477&rl=1
中国新闻周刊	1642512402	JfA4VxMBd	【#高考生暑期扎堆割双眼皮# 医生：接诊量是平时的4倍 男生占20%】8月10日，江苏淮安，高考结束后，淮安市第一人民医院医疗美容科出现高考生扎堆做双眼皮手术现象。很多高考生都利用暑期这个较长的时间，来到医院割双眼皮让自己变美。主任医师万能医生介绍，接诊量是平时的3-4倍，其中男生占比20%。每 ​  展开全文c	2020年08月12日 16:30	2955	20120	400957	https://weibo.com/1642512402/JfA4VxMBd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfA4VxMBd?uid=1642512402&rl=1
河北校园新鲜事儿	2354536261	JfzLgA9yr	【#高考生暑期扎堆割双眼皮#  医院接诊量增加4倍：男生占了20%】8月10日，江苏淮安。高考结束后，从7月上旬开始，淮安市一医院的美容科，出现高考生扎堆做双眼皮手术现象。医生也提醒到，做手术之前一定要有充足的心理准备，手术本身是一件很严肃的事情。viaL潇湘晨报的微博视频 ​​​	2020年08月12日 15:41		评论		https://weibo.com/2354536261/JfzLgA9yr?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfzLgA9yr?uid=2354536261&rl=1
长春校园	2002676497	JfzJc5bBf	#长春校园# 【#高考生暑期扎堆割双眼皮#  医院接诊量增加4倍：男生占了20%】8月10日，江苏淮安。高考结束后，从7月上旬开始，淮安市一医院的美容科，出现高考生扎堆做双眼皮手术现象。医生也提醒到，做手术之前一定要有充足的心理准备，手术本身是一件很严肃的事情。L潇湘晨报的微博视频 ​​​	2020年08月12日 15:36			2	https://weibo.com/2002676497/JfzJc5bBf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JfzJc5bBf?uid=2002676497&rl=1
