用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
小皮皮虾丶shrimp	5199746834	Jc8bQCcej	#陈薇团队新冠疫苗二期临床试验结果#快成功吧我已经两个月脱离社会了，在学校也出不去 ​	2020年07月20日 23:59		评论		https://weibo.com/5199746834/Jc8bQCcej?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8bQCcej?uid=5199746834&rl=1
雷火艾灸	2462928437	Jc8bOBrKY	#陈薇团队新冠疫苗二期临床试验结果#恭喜贺喜。疫苗到了二期，中国大部分病人已经喝中药汤治好了三期还很遥远，估计病人已经都出院了。还是中药汤疗效显著#中医养生##医疗资讯# ​	2020年07月20日 23:59		17	19	https://weibo.com/2462928437/Jc8bOBrKY?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8bOBrKY?uid=2462928437&rl=1
钱局长本人	6609612161	Jc8bLnCbA	7月20日晚，国际学术期刊《柳叶刀》杂志在线发表中国工程院院士、军事科学院军事医学研究院研究员陈薇领衔团队研发的新冠疫苗II期临床试验结果的论文。根据《柳叶刀》上发表的新研究，在中国进行的前述新冠候选疫苗的II期临床试验发现，该疫苗是安全的，并且可以诱发免疫反应。 ​  展开全文c	2020年07月20日 23:59	1	2	2	https://weibo.com/6609612161/Jc8bLnCbA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8bLnCbA?uid=6609612161&rl=1
乐天凌	1202968283	Jc8blj2en	好消息！#陈薇团队新冠疫苗二期临床试验结果#：安全，可诱发免疫反应 。期待……（澎湃新闻） L乐天凌的微博视频 ​	2020年07月20日 23:58	9	4	15	https://weibo.com/1202968283/Jc8blj2en?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8blj2en?uid=1202968283&rl=1
破風丶丷	1658569660	Jc8b3Bl0N	#陈薇团队新冠疫苗二期临床试验结果# ​	2020年07月20日 23:57		评论		https://weibo.com/1658569660/Jc8b3Bl0N?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8b3Bl0N?uid=1658569660&rl=1
磨玻璃样密度影	5727476229	Jc8aU95SL	#陈薇团队新冠疫苗二期临床试验结果#蹭个热搜，马一下知识点 ​	2020年07月20日 23:56			2	https://weibo.com/5727476229/Jc8aU95SL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8aU95SL?uid=5727476229&rl=1
随便取啥1	2394206054	Jc8aGfMdc	#陈薇团队新冠疫苗二期临床试验结果#太棒了！厉害！ ​	2020年07月20日 23:56		评论		https://weibo.com/2394206054/Jc8aGfMdc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8aGfMdc?uid=2394206054&rl=1
信息日报	1685336690	Jc8aCc0Oo	【#陈薇团队新冠疫苗二期临床试验结果#：安全，可诱发免疫反应】7月20日晚，国际学术期刊《柳叶刀》杂志在线发表中国工程院院士、军事科学院军事医学研究院研究员陈薇领衔团队研发的新冠疫苗II期临床试验结果的论文。根据《柳叶刀》上发表的新研究，在中国进行的前述新冠候选疫苗的II期临床试验发现， ​  展开全文c	2020年07月20日 23:56	4		5	https://weibo.com/1685336690/Jc8aCc0Oo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8aCc0Oo?uid=1685336690&rl=1
小依恋廷序曲·	5218206841	Jc89Guc90	#陈薇团队新冠疫苗二期临床试验结果#辛苦了感恩 ​	2020年07月20日 23:53		评论		https://weibo.com/5218206841/Jc89Guc90?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc89Guc90?uid=5218206841&rl=1
今日女报	1297954675	Jc893sM6k	#陈薇团队新冠疫苗二期临床试验结果#【陈薇团队新冠疫苗二期临床试验结果：安全，可诱发免疫反应】7月20日晚，国际学术期刊《柳叶刀》杂志在线发表中国工程院院士、军事科学院军事医学研究院研究员陈薇领衔团队研发的新冠疫苗II期临床试验结果的论文。根据《柳叶刀》上发表的新研究，在中国进行的前述 ​  展开全文c	2020年07月20日 23:52		评论		https://weibo.com/1297954675/Jc893sM6k?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc893sM6k?uid=1297954675&rl=1
厦门网	2109185642	Jc890g3GG	【中国一种新冠病毒疫苗2期临床试验取得良好结果】中国研究团队20日在英国医学期刊《柳叶刀》发表论文说，他们对一种新冠病毒疫苗开展了2期临床试验，结果显示这种疫苗是安全的，并能诱导人体产生免疫应答。（新华网）#陈薇团队新冠疫苗二期临床试验结果##全民携手抗疫情# O中国一种新冠病毒疫苗2期临床试验取得良好结果 ​	2020年07月20日 23:52	1		1	https://weibo.com/2109185642/Jc890g3GG?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc890g3GG?uid=2109185642&rl=1
HERMES的小窝	1415676655	Jc88Xm22W	#陈薇团队新冠疫苗二期临床试验结果#【#陈薇团队新冠疫苗二期临床试验结果#：安全，可诱发免疫反应】7月20日晚，国际学术期刊《柳叶刀》杂志在线发表中国工程院院士、军事科学院军事医学研究院研究员陈薇领衔团队研发的新冠疫苗II期临床试验结果的论文。根据《柳叶刀》上发表的新研究，在中国进行的前 ​  展开全文c	2020年07月20日 23:52		1		https://weibo.com/1415676655/Jc88Xm22W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc88Xm22W?uid=1415676655&rl=1
灬喜欢一个人灬	6643209286	Jc87BCVTd	#陈薇团队新冠疫苗二期临床试验结果#加油！ ​	2020年07月20日 23:48		评论		https://weibo.com/6643209286/Jc87BCVTd?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc87BCVTd?uid=6643209286&rl=1
南絮_s堇词	5681569020	Jc87mzR0f	#陈薇团队新冠疫苗二期临床试验结果#太棒了！真的了不起 ​	2020年07月20日 23:48		4	6	https://weibo.com/5681569020/Jc87mzR0f?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc87mzR0f?uid=5681569020&rl=1
我就是我RFQ	2803030812	Jc87cAmYU	#陈薇团队新冠疫苗二期临床试验结果#哇！期待！快摘了口罩吧 ​	2020年07月20日 23:47		评论		https://weibo.com/2803030812/Jc87cAmYU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc87cAmYU?uid=2803030812&rl=1
我的啵啵是男神	5692673146	Jc86ksAfc	#陈薇团队新冠疫苗二期临床试验结果# ​太棒了！！！加油 ​	2020年07月20日 23:45		评论		https://weibo.com/5692673146/Jc86ksAfc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc86ksAfc?uid=5692673146&rl=1
合肥徽商广播	1727747885	Jc86cuYtF	【#陈薇团队新冠疫苗二期临床试验结果#：安全，可诱发免疫反应】7月20日晚，国际学术期刊《柳叶刀》杂志在线发表中国工程院院士、军事科学院军事医学研究院研究员陈薇领衔团队研发的新冠疫苗II期临床试验结果的论文。根据《柳叶刀》上发表的新研究，在中国进行的前述新冠候选疫苗的II期临床试验发现， ​  展开全文c	2020年07月20日 23:45	1		2	https://weibo.com/1727747885/Jc86cuYtF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc86cuYtF?uid=1727747885&rl=1
像毛毛哥哥这样的小阔爱	1764553660	Jc869hbQP	#陈薇团队新冠疫苗二期临床试验结果#啊，要出了吗？真是个好消息啊 ​	2020年07月20日 23:45		评论		https://weibo.com/1764553660/Jc869hbQP?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc869hbQP?uid=1764553660&rl=1
讷夫实心球6的很	6577429795	Jc8686lis	#陈薇团队新冠疫苗二期临床试验结果#等一个小学生帮我们解决三期临床试验我愿意给他颁一个奖 ​	2020年07月20日 23:45		评论		https://weibo.com/6577429795/Jc8686lis?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc8686lis?uid=6577429795&rl=1
右手感性左手理性	1738785613	Jc85K6WNH	#陈薇团队新冠疫苗二期临床试验结果#希望快点成功。 ​	2020年07月20日 23:44		评论		https://weibo.com/1738785613/Jc85K6WNH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jc85K6WNH?uid=1738785613&rl=1
