用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
新京报教育新闻	1760485657	JjuDtaU4Y	【#武大华科医学专业投档线双双提高#】@武汉大学 、@华中科技大学 两校今年医学专业在全国多数省份的投档位次值均有大幅提升。据了解，今年医学专业招生有两大现象，一是报考人数及高分考生较往年更多，二是越是高分越倾向于长学制专业。武汉大学医学部招生负责老师宋娟表示，今年学子们报考医学的热度 ​  展开全文c	2020年09月07日 09:59		评论		https://weibo.com/1760485657/JjuDtaU4Y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDtaU4Y?uid=1760485657&rl=1
奔向梦中的婚礼	2641264965	JjuDs3kVZ	#武大华科医学专业投档线双双提高# 医学是个大领域，医生读博也是个大趋势。说哪个行业不苦的，说医生越来越吃香的，站着说话不腰痛。别人都结婚生子挣钱养家了，你还拿着一点点补贴过着啃老的生活，每天勤勤恳恳上班，熬了一年又一年，最年轻最朝气蓬勃的时候都献给医学献给临床了，没点勇气这行还真 ​  展开全文c	2020年09月07日 09:59		评论		https://weibo.com/2641264965/JjuDs3kVZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDs3kVZ?uid=2641264965&rl=1
第一新闻	1909377960	JjuDqj33y	【正在直播！#西安到榆林有动卧了# 关注全球热点 聚焦最新疫情  陕视直播（第224场）】 全球视角，硬核信息，热点热搜，C位解读，独家关注，尽在陕视融媒大直播。美国新冠肺炎超620万例，印度新冠确诊病例过400万，日增病例全球居首。关注中西部最大核酸检测实验室建成，西安至榆林长编组复兴号动车组 ​  展开全文c	2020年09月07日 09:59	1	2	14	https://weibo.com/1909377960/JjuDqj33y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDqj33y?uid=1909377960&rl=1
DoctorLiii	7137303384	JjuDkiUXO	#武大华科医学专业投档线双双提高#上当了上当了 ​	2020年09月07日 09:59		评论		https://weibo.com/7137303384/JjuDkiUXO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDkiUXO?uid=7137303384&rl=1
深圳爱生活的小青年	2416285633	JjuDj9dhU	#武大华科医学专业投档线双双提高# ，看来今年的疫情促进了整个医学领域的巨大发展，各个与医学相关的细分板块都在发生改变，大家觉得哪些改变对未来影响最大？ 2深圳 医学相关的细分板块哪些改变对未来影响最大？ ​	2020年09月07日 09:59		1	5	https://weibo.com/2416285633/JjuDj9dhU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDj9dhU?uid=2416285633&rl=1
Ta夏了夏天5566	3174180354	JjuDc5Vee	#武大华科医学专业投档线双双提高#欢迎新人加入 ​	2020年09月07日 09:59		评论		https://weibo.com/3174180354/JjuDc5Vee?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDc5Vee?uid=3174180354&rl=1
沅·绯绯	6120728210	JjuDa443y	#武大华科医学专业投档线双双提高# 提高了要求，就需要更努力学习。高要求才能出人才，医生值得大家尊敬，今年尤其是。 ​	2020年09月07日 09:59		评论		https://weibo.com/6120728210/JjuDa443y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuDa443y?uid=6120728210&rl=1
南昌进贤发布	2673596451	JjuCTrGDO	【#武大华科医学专业投档线双双提高#】近日，记者从@武汉大学 、@华中科技大学 获悉，两校今年医学专业在全国多数省份的投档位次值均有大幅提升。据了解，今年医学专业招生有两大现象，一是报考人数及高分考生较往年更多，二是越是高分越倾向于长学制专业。武汉大学医学部招生负责老师宋娟表示，今年学 ​  展开全文c	2020年09月07日 09:58		评论		https://weibo.com/2673596451/JjuCTrGDO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCTrGDO?uid=2673596451&rl=1
吉林政法声音	5908184802	JjuCSgRxR	【#武大华科医学专业投档线双双提高#】近日，记者从@武汉大学 、@华中科技大学 获悉，两校今年医学专业在全国多数省份的投档位次值均有大幅提升。据了解，今年医学专业招生有两大现象，一是报考人数及高分考生较往年更多，二是越是高分越倾向于长学制专业。武汉大学医学部招生负责老师宋娟表示，今年学 ​  展开全文c	2020年09月07日 09:58		1		https://weibo.com/5908184802/JjuCSgRxR?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCSgRxR?uid=5908184802&rl=1
李李__温柔	1853063555	JjuCMl9dB	#武大华科医学专业投档线双双提高#我只想说，晚夜班上的我头发快没了 ​	2020年09月07日 09:58			4	https://weibo.com/1853063555/JjuCMl9dB?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCMl9dB?uid=1853063555&rl=1
辽沈晚报	1801817195	JjuCE4Q6Y	【#武大华科医学专业投档线双双提高#】近日，记者从@武汉大学 、@华中科技大学 获悉，两校今年医学专业在全国多数省份的投档位次值均有大幅提升。据了解，今年医学专业招生有两大现象，一是报考人数及高分考生较往年更多，二是越是高分越倾向于长学制专业。武汉大学医学部招生负责老师宋娟表示，今年学 ​  展开全文c	2020年09月07日 09:57	2	1	2	https://weibo.com/1801817195/JjuCE4Q6Y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCE4Q6Y?uid=1801817195&rl=1
天眼新闻	7030322196	JjuCzCDzJ	【#武大华科医学专业投档线双双提高#】近日，记者从@武汉大学 、@华中科技大学 获悉，两校今年医学专业在全国多数省份的投档位次值均有大幅提升。据了解，今年医学专业招生有两大现象，一是报考人数及高分考生较往年更多，二是越是高分越倾向于长学制专业。武汉大学医学部招生负责老师宋娟表示，今年学 ​  展开全文c	2020年09月07日 09:57		评论		https://weibo.com/7030322196/JjuCzCDzJ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCzCDzJ?uid=7030322196&rl=1
娱乐小貔貅	5133127916	JjuCA15j8	#武大华科医学专业投档线双双提高#看到好多人都劝别人别学医，我只想说你怕苦怕累不代表别人也是，总有人负重前行的，神圣的职业是信仰。 ​	2020年09月07日 09:57		1		https://weibo.com/5133127916/JjuCA15j8?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCA15j8?uid=5133127916&rl=1
-阑华灼梦-	1860832000	JjuCsAtlf	#武大华科医学专业投档线双双提高# 经历了疫情 让更多的孩子对医学专业产生了更大的热情 学医也很苦 加油💪 ​	2020年09月07日 09:57		1	2	https://weibo.com/1860832000/JjuCsAtlf?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCsAtlf?uid=1860832000&rl=1
内蒙古日报	3919603060	JjuCobOFV	#开学季#【直播！#新疆中小学开学#】9月6日起，新疆中小学错峰开学。学生重返校园，学校将会做好哪些防疫措施？今天，@央视新闻 带你到乌鲁木齐县永丰中学，探访#开学第一天#！（央视新闻    总台央视记者 崔宁） L央视新闻的微博视频 ​​​ #武大华科医学专业投档线双双提高# ​  展开全文c	2020年09月07日 09:57	3	1		https://weibo.com/3919603060/JjuCobOFV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCobOFV?uid=3919603060&rl=1
赵宏民	1329201253	JjuCguGAF	#武大华科医学专业投档线双双提高#经过本次疫情，互联网医院取得了巨大的发展。疫情期间，国家卫健委的委属管医院互联网诊疗比去年同期增加了17倍，部分第三方互联网服务平台诊疗咨询量比同期增长了20多倍，处方量增长了近10倍。动脉网数据显示，2018年12月，全国建有100家互联网医院，到2020年7月， ​  展开全文c	2020年09月07日 09:56			7	https://weibo.com/1329201253/JjuCguGAF?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCguGAF?uid=1329201253&rl=1
安广禄	1218420265	JjuCb8oQ1	#武大华科医学专业投档线双双提高#【快讯】年初战胜新冠肺炎疫情的战斗大大激发了年轻人学医的热情，同时全社会尊医重卫的良好氛围更加浓厚。醉眼观天下O武汉大学 华中科大 医学专业投档线双双提高 ​	2020年09月07日 09:56	1	1	1	https://weibo.com/1218420265/JjuCb8oQ1?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjuCb8oQ1?uid=1218420265&rl=1
