用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
今年还有几次改名机会lll	6579892934	JiSVqz4xO	#张玉环儿子称永远团圆不了# 确实脱离社会太久了，对社会生活的适应要一个过程，形式上的团圆是实现了，但永远无法回到当初。 ​	2020年09月03日 09:59			1	https://weibo.com/6579892934/JiSVqz4xO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSVqz4xO?uid=6579892934&rl=1
吴必胜	2125710325	JiSVpDDRz	#张玉环儿子称永远团圆不了# 天若有情天亦老 ​	2020年09月03日 09:59			2	https://weibo.com/2125710325/JiSVpDDRz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSVpDDRz?uid=2125710325&rl=1
作家孙逸轩	2181549231	JiSVlyNdT	#张玉环儿子称永远团圆不了#确实脱离社会太久了，对社会生活的适应要一个过程，形式上的团圆是实现了，但永远无法回到当初。 ​	2020年09月03日 09:59		1	1	https://weibo.com/2181549231/JiSVlyNdT?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSVlyNdT?uid=2181549231&rl=1
看lca你那熊样	6878593027	JiSVf64PW	#张玉环儿子称永远团圆不了#别在报道了！给大家一个安静吧！张家人知足吧！ ​	2020年09月03日 09:59			1	https://weibo.com/6878593027/JiSVf64PW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSVf64PW?uid=6878593027&rl=1
今天我也是条酸菜鱼	5575175200	JiSVcqmcA	#张玉环儿子称永远团圆不了#确实脱离社会太久了，对社会生活的适应要一个过程，形式上的团圆是实现了，但永远无法回到当初。 ​	2020年09月03日 09:59		评论		https://weibo.com/5575175200/JiSVcqmcA?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSVcqmcA?uid=5575175200&rl=1
梁门师哥八字命理	6591200250	JiSV4EPIH	#张玉环儿子称永远团圆不了##伦理# 你认为张玉环的赔偿该谁出？ ​	2020年09月03日 09:58			86	https://weibo.com/6591200250/JiSV4EPIH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSV4EPIH?uid=6591200250&rl=1
红糖姜茶茶茶茶	3180465167	JiSUP4LQZ	#张玉环儿子称永远团圆不了#为啥风向突然就变了？？？群鸡啄米？往东撒一把小米，一群家畜往东扑扑扑，第二天往西再撒一把，它们就往西了。什么情况啊大家看自己不可笑吗？ ​	2020年09月03日 09:58		评论		https://weibo.com/3180465167/JiSUP4LQZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSUP4LQZ?uid=3180465167&rl=1
崆峒派小师妹	6660683843	JiSUNjo0e	#张玉环儿子称永远团圆不了#会好的，慢慢带他熟悉吧。 ​	2020年09月03日 09:58		评论		https://weibo.com/6660683843/JiSUNjo0e?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSUNjo0e?uid=6660683843&rl=1
黔美食报	2500285894	JiSUKCz82	【#张玉环儿子称永远团圆不了#：母亲回不来了】9月2日，被问及无罪判决后，宋小女是否会回家团圆。张玉环之子张保刚难掩泪水，“这个家永远团圆不了。”张保刚说，再也没有一个完整的家了，这件事对父亲的伤害很大。@七环视频 L七环视频的微博视频 ​	2020年09月03日 09:58		评论		https://weibo.com/2500285894/JiSUKCz82?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSUKCz82?uid=2500285894&rl=1
机车lady沈喵喵	5447113039	JiSU963Bz	#张玉环儿子称永远团圆不了#woc，自从这人沉冤昭雪之后，简直就是住在热搜上了！告诉我，你都这么难了，哪里来的这么多钱买热搜 ​	2020年09月03日 09:56		评论		https://weibo.com/5447113039/JiSU963Bz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JiSU963Bz?uid=5447113039&rl=1
