用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
机友连	2253104980	Jcp2rqsAV	#苹果新一代回收机器人#这个可以哦手机回收利用就简单多了，比那些强拆回收部分零件或金属的好多了。 ​	2020年07月22日 18:52		1	3	https://weibo.com/2253104980/Jcp2rqsAV?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcp2rqsAV?uid=2253104980&rl=1
蚌埠市教育局	3174535722	JcoZ5oS2s	#苹果新一代回收机器人#【牛气了吧？#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Wa ​  展开全文c	2020年07月22日 18:44			1	https://weibo.com/3174535722/JcoZ5oS2s?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcoZ5oS2s?uid=3174535722&rl=1
爱范儿	1642720480	JcoYN95We	【#苹果新一代回收机器人#发布，能更好地回收稀土元素、钢和钨】7 月 21 日，苹果发布了最新拆解回收机器人 Dave，能够拆解 iPhone 中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。较早启用的回收机器人 Daisy 每小时最快可以拆解 200 部 iPhone，而新机器人 Dave 正帮助我们进一步从分解的部件 ​  展开全文c	2020年07月22日 18:43	9	4	20	https://weibo.com/1642720480/JcoYN95We?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcoYN95We?uid=1642720480&rl=1
融象数科	7460431890	JcoX0yJsS	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月22日 18:39		评论		https://weibo.com/7460431890/JcoX0yJsS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcoX0yJsS?uid=7460431890&rl=1
花朵财经	6399193384	JcoVaeEm2	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月22日 18:34	5	6	21	https://weibo.com/6399193384/JcoVaeEm2?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcoVaeEm2?uid=6399193384&rl=1
媒介360	1693496950	JcoQh0X6Z	【#苹果新一代回收机器人#】#苹果2030年实现碳中和#苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的，包括iPhone的震动马达也是由百分百可回收稀土元素组成， ​  展开全文c	2020年07月22日 18:22			1	https://weibo.com/1693496950/JcoQh0X6Z?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcoQh0X6Z?uid=1693496950&rl=1
时间财经	5696766151	JcowtBLhN	#苹果新一代回收机器人#【#苹果承诺2030年全面实现碳中和##苹果发布iPhone拆解回收机器人#】7月21日，据BBC报道，苹果承诺到2030年，实现供应链和产品100%碳中和。意味着到2030年售出的苹果设备都不会造成任何气候影响。作为2030年碳中和计划的一部分，苹果公布最新回收创新技术iPhone拆解回收机器人“ ​  展开全文c	2020年07月22日 17:34		评论		https://weibo.com/5696766151/JcowtBLhN?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcowtBLhN?uid=5696766151&rl=1
36氪	1750070171	Jcn7CbRsg	【#苹果2030年实现碳中和# ，你认为一家企业有可能实现“碳中和”的畅想吗？】苹果公司21日宣布，计划到2030年，在整个业务、生产供应链及产品生命周期实现“碳中和”。这意味着较“联合国政府间气候变化专门委员会”（IPCC）制定的碳中和目标提前20年。目前，苹果已在全球运营领域（如办公室 ​  展开全文c	2020年07月22日 14:00	55	29	102	https://weibo.com/1750070171/Jcn7CbRsg?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcn7CbRsg?uid=1750070171&rl=1
福布斯中文网	1765373140	Jcn758p6w	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月22日 13:58	5	1	14	https://weibo.com/1765373140/Jcn758p6w?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcn758p6w?uid=1765373140&rl=1
营口身边事	3317010934	JcmGhgqxb	#苹果2030年实现碳中和#【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。 L老板联播的微博视频 ​	2020年07月22日 12:52			1	https://weibo.com/3317010934/JcmGhgqxb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcmGhgqxb?uid=3317010934&rl=1
科创中国	7437634407	JcmlzoT3I	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2030年实现碳中和#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的，包括iPhone的 ​  展开全文c	2020年07月22日 12:01			1	https://weibo.com/7437634407/JcmlzoT3I?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcmlzoT3I?uid=7437634407&rl=1
西部网	1650414555	JcmkW867a	#苹果2030年实现碳中和#【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都 ​  展开全文c	2020年07月22日 12:00		评论		https://weibo.com/1650414555/JcmkW867a?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcmkW867a?uid=1650414555&rl=1
智慧科技迷	1231317854	Jcmi27vgb	【牛气了吧？#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材 ​  展开全文c	2020年07月22日 11:52	188	628	4069	https://weibo.com/1231317854/Jcmi27vgb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcmi27vgb?uid=1231317854&rl=1
送钱鸭	3782444501	JcmbZ6xTl	想要新iPhone的赞，人多的话，安排送一台#苹果新一代回收机器人# ​	2020年07月22日 11:38	114	21	472	https://weibo.com/3782444501/JcmbZ6xTl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcmbZ6xTl?uid=3782444501&rl=1
21世纪商业评论	1772293130	JclJyvWdb	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月22日 10:28	3	1	6	https://weibo.com/1772293130/JclJyvWdb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JclJyvWdb?uid=1772293130&rl=1
互联网叫兽	2485358684	Jclc2BSCD	【#苹果新一代回收机器人##苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的，包括iPhone的震动马达也是由百分 ​  展开全文c	2020年07月22日 09:05	70	62	39	https://weibo.com/2485358684/Jclc2BSCD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jclc2BSCD?uid=2485358684&rl=1
股道小魔妖	5908971069	JcktdwRCH	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的 ​  展开全文c	2020年07月22日 07:15	2		3	https://weibo.com/5908971069/JcktdwRCH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcktdwRCH?uid=5908971069&rl=1
四川魏静	2248834985	JckpjcBs6	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，苹果2019年所有产品都是可回收材料】7月21日，#苹果# 发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的 ​  展开全文c	2020年07月22日 07:05			2	https://weibo.com/2248834985/JckpjcBs6?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JckpjcBs6?uid=2248834985&rl=1
湛泸剑	5558990115	JcgvTnte3	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月21日 21:10		评论		https://weibo.com/5558990115/JcgvTnte3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JcgvTnte3?uid=5558990115&rl=1
人工智能那点事	5256824744	Jcgn3hubK	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月21日 20:48	13	4	30	https://weibo.com/5256824744/Jcgn3hubK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcgn3hubK?uid=5256824744&rl=1
新盟商业评论	5315157828	Jcgk0nOIe	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。 L老板联播的微博视频 ​	2020年07月21日 20:41		评论		https://weibo.com/5315157828/Jcgk0nOIe?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcgk0nOIe?uid=5315157828&rl=1
网易财经	1974561081	Jcgbjpc7W	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月21日 20:19	6	7	26	https://weibo.com/1974561081/Jcgbjpc7W?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcgbjpc7W?uid=1974561081&rl=1
全景网	1752549400	Jcgaietpc	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月21日 20:17	6	3	17	https://weibo.com/1752549400/Jcgaietpc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcgaietpc?uid=1752549400&rl=1
商界BUSINESS	1644510497	Jcg9ksAoo	【#苹果新一代回收机器人#发布：能更好复原稀土磁铁和钨，#苹果2019年所有产品都是可回收材料#】7月21日，苹果发布了最新拆解回收机器人Dave，能够拆解iPhone中触感引擎，从而更好地复原稀土磁铁和钨等关键材料。苹果称，2019年发布的所有iPhone、iPad、Mac、Apple Watch设备都是以可回收材料制作的， ​  展开全文c	2020年07月21日 20:15	1	4	27	https://weibo.com/1644510497/Jcg9ksAoo?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/Jcg9ksAoo?uid=1644510497&rl=1
