用户名	用户id	用户字母	发布内容	发布时间	转发数	评论数	点赞数	电脑版链接	手机版链接
怡夏Xiayi	5993470249	JjOFv4vCE	#成毅演技# cy#成毅沉思者大片# “想你是三分泉水七分月把青山浩渺看遍你独天下奇绝。”@成毅 ​	2020年09月09日 12:59		22	12	https://weibo.com/5993470249/JjOFv4vCE?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFv4vCE?uid=5993470249&rl=1
每周综艺连连看	6192877082	JjOFtdFgU	#成毅沉思者大片# #李易峰丝带艺术大片#李易峰丝带艺术大片VS成毅沉思者大片你觉得谁的时尚表现力更好？ 你觉得谁的时尚表现力更好？ ​	2020年09月09日 12:59	2	4	129	https://weibo.com/6192877082/JjOFtdFgU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFtdFgU?uid=6192877082&rl=1
樱桃小丸子and哆啦A梦	5178287016	JjOFpsBEU	#成毅沉思者大片# cy#成毅# 谢谢你 如此精彩耀眼  成为我平淡岁月里的星辰  @成毅  ​​​	2020年09月09日 12:59		1	15	https://weibo.com/5178287016/JjOFpsBEU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFpsBEU?uid=5178287016&rl=1
维维购购购	5334589232	JjOFjgni9	成毅#成毅沉思者大片# cy#成毅琉璃# 因剧入圈，所以是剧粉也是唯粉，大家是不是对于成毅微博的留言太敏感了，头像也只是剧中头像，而非真人，成毅自己还是司凤头像呢，大家都是为这部剧贡献流量的人，没有见过赶剧粉和剧中cp粉的剧播完，唯粉提纯也是从剧粉，cp粉里提的，吵起来会让成 ​  展开全文c	2020年09月09日 12:59		49	89	https://weibo.com/5334589232/JjOFjgni9?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFjgni9?uid=5334589232&rl=1
用户7493532015	7493532015	JjOFim0Vc	#成毅沉思者大片#太帅了，成毅，，，淇淇子 ​	2020年09月09日 12:59		评论		https://weibo.com/7493532015/JjOFim0Vc?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFim0Vc?uid=7493532015&rl=1
V青1234	6854251496	JjOFi1agb	#成毅沉思者大片#哥哥真的帅#成毅沉思者大片# ​	2020年09月09日 12:59		评论		https://weibo.com/6854251496/JjOFi1agb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFi1agb?uid=6854251496&rl=1
Gdoram	7094715871	JjOFgyssH	成毅cy  #成毅沉思者大片# 我和这一方世界，都如此一般的深爱着你。 @成毅 ​	2020年09月09日 12:59		21	8	https://weibo.com/7094715871/JjOFgyssH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFgyssH?uid=7094715871&rl=1
fairy大梦	6533340212	JjOFethf7	成毅  cy  #成毅沉思者大片#眉似远山不描而黛          唇若涂砂不点而朱@成毅 ​	2020年09月09日 12:59	3	48	41	https://weibo.com/6533340212/JjOFethf7?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFethf7?uid=6533340212&rl=1
掀掉某人奶瓶盖	7390969932	JjOFdB8VZ	#成毅沉思者大片# ​	2020年09月09日 12:59		评论		https://weibo.com/7390969932/JjOFdB8VZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOFdB8VZ?uid=7390969932&rl=1
一条大河往南	5544188813	JjOF9sZlL	#成毅沉思者大片#鸟鸟公主最漂亮 ​	2020年09月09日 12:58			13	https://weibo.com/5544188813/JjOF9sZlL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOF9sZlL?uid=5544188813&rl=1
cy的小小果	5875029597	JjOF9dzsQ	#成毅沉思者大片# cy#成毅琉璃#入目无他人四下皆是你时间不会辜负默默努力的你@成毅 2重庆 ​	2020年09月09日 12:58	2	112	51	https://weibo.com/5875029597/JjOF9dzsQ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOF9dzsQ?uid=5875029597&rl=1
娱小仙仙	7488346734	JjOF3drb3	#成毅沉思者大片##琉璃# 静是沉思乖巧小少年，动是意气风发美少年无论是成毅还是禹司凤，帅气已经溢出屏幕啦！#电视剧琉璃# ​	2020年09月09日 12:58	21	1	24	https://weibo.com/7488346734/JjOF3drb3?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOF3drb3?uid=7488346734&rl=1
楠樛	5738661115	JjOF1vnZK	#成毅沉思者大片#啊啊啊啊啊啊，太帅了 ​	2020年09月09日 12:58		评论		https://weibo.com/5738661115/JjOF1vnZK?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOF1vnZK?uid=5738661115&rl=1
一梦三十七年	5134913219	JjOF043Ek	#成毅沉思者大片# 🍊 #成毅琉璃#   这组黑白照片，五官俊郎迷人，  清晰的下颌线勾勒完美轮廓。  实在太好看了，一直给我惊喜，i了i了。 ​	2020年09月09日 12:58			10	https://weibo.com/5134913219/JjOF043Ek?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOF043Ek?uid=5134913219&rl=1
倾尽i晨光i暖流年	6297923692	JjOEKFP5D	#成毅沉思者大片#吾乃俗气至顶之人，见山是山，见海是海，见花便是花。唯独见了你，心若云海翻涌，江潮澎湃。你无需开口，吾与天地万物便通通奔向你。成风破浪，毅往无前@成毅 ​	2020年09月09日 12:58			4	https://weibo.com/6297923692/JjOEKFP5D?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEKFP5D?uid=6297923692&rl=1
一梦三十七年	5134913219	JjOEIfMq5	#成毅沉思者大片# 这发型也好看这次造型师是照了万劫八荒镜吗，终于六识全了好看好看好看！Lwinlykk的微博视频 ​	2020年09月09日 12:57			7	https://weibo.com/5134913219/JjOEIfMq5?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEIfMq5?uid=5134913219&rl=1
墨镜糖蚂蚁	5182863269	JjOEwuTur	@成毅 #成毅沉思者大片# 这么立体的五官，如果没有被发现，那是多么大的遗憾，可却是个三观比五官还正的人，多年历练，性格沉稳，却保持初心不改，对表演的执着不变。不争不抢，不卑不亢，眼睛里透出可见的清澈，可见善良温暖犹存，相由心生，越来越好看是有原因的 ​	2020年09月09日 12:57		2	6	https://weibo.com/5182863269/JjOEwuTur?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEwuTur?uid=5182863269&rl=1
叶溪籽	6400417026	JjOEv2rYs	成毅 🍃#成毅沉思者大片#  喜欢你泰然自若坚定的眼神，相信你会越来越好，最棒的崽，专注事业的同时还是要多来微博逛逛的啦@成毅 ​	2020年09月09日 12:57	2	17	6	https://weibo.com/6400417026/JjOEv2rYs?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEv2rYs?uid=6400417026&rl=1
寻梦思毅	5736887586	JjOEu883y	#成毅沉思者大片# cy#成毅# 且听岁月像旋律永恒，一直陪伴不断聚散的旅程。@成毅 ​	2020年09月09日 12:57		1	1	https://weibo.com/5736887586/JjOEu883y?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEu883y?uid=5736887586&rl=1
橙橙橙是橙子啊	6453437747	JjOEqwWXz	成毅 cy #成毅沉思者大片# 感谢你在我最忐忑的时候给予了精神上的安慰，接下来的日子就靠手机里存的你熬过去了！哥哥我会加油！期待早点回归每天看你的时光@成毅 ​	2020年09月09日 12:57		评论		https://weibo.com/6453437747/JjOEqwWXz?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEqwWXz?uid=6453437747&rl=1
蓝色小田	5733689902	JjOEpl0b0	#成毅沉思者大片#第一遍忘了@成毅 ~~嘻嘻，补上~~ ​	2020年09月09日 12:57			1	https://weibo.com/5733689902/JjOEpl0b0?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEpl0b0?uid=5733689902&rl=1
CY一路相随	7404626687	JjOEgeLTS	#成毅沉思者大片# 成毅你用你的沉淀和坚持惊艳了我们所有人，未来可期@成毅 ​	2020年09月09日 12:56		评论		https://weibo.com/7404626687/JjOEgeLTS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEgeLTS?uid=7404626687&rl=1
lls丽丝	5865616670	JjOEfzRvt	成毅哥哥，好想舔你的颜，太帅了#成毅沉思者大片##成毅# ​	2020年09月09日 12:56	1		7	https://weibo.com/5865616670/JjOEfzRvt?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEfzRvt?uid=5865616670&rl=1
落之秋蜀兮	1893486712	JjOEduGxa	#成毅沉思者大片# 好看好看  毅起加油 ​	2020年09月09日 12:56			1	https://weibo.com/1893486712/JjOEduGxa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEduGxa?uid=1893486712&rl=1
大白兔奶糖味淇淇	5971785209	JjOEbqz9F	成毅cy#成毅沉思者大片# 安利一波毅毅子啊，我的成毅太帅了，我夸到词穷了@成毅 ​	2020年09月09日 12:56		1	2	https://weibo.com/5971785209/JjOEbqz9F?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOEbqz9F?uid=5971785209&rl=1
上了居了个难难	5963351153	JjOE748OI	#成毅沉思者大片#欢瑞真的是把男艺人偷偷养到30岁然后放出来惊艳观众 ​	2020年09月09日 12:56		2	50	https://weibo.com/5963351153/JjOE748OI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOE748OI?uid=5963351153&rl=1
音乐鹅鹅鹅	7494095070	JjOE6ro5Q	成毅《守》MV版。#成毅沉思者大片# 成毅苏音细腻温柔，真情诉说禹司凤千般痴情。眼神很是深情明亮，顾盼生辉。打戏更是行云流水，加上服饰复显仙气飘飘。独有禁欲的脸切合角色。衬托表情总是如此生动可爱。甜虐的渴望爱情，无怨无悔。 L音乐鹅鹅鹅的微博视频 ​	2020年09月09日 12:56	1	1	4	https://weibo.com/7494095070/JjOE6ro5Q?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOE6ro5Q?uid=7494095070&rl=1
果子一枚5	6304411672	JjODZpepw	#成毅沉思者大片# cy#向全世界安利成毅# 激动的心，颤抖的手，喜欢成毅的在哪里快来吼一吼啊啊啊啊啊啊啊啊啊成毅@成毅 @成毅 @成毅 ​	2020年09月09日 12:56		1		https://weibo.com/6304411672/JjODZpepw?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODZpepw?uid=6304411672&rl=1
晨晨林-	6441885697	JjODYb49g	#成毅沉思者大片#气质呀太重要了 ​	2020年09月09日 12:56		评论		https://weibo.com/6441885697/JjODYb49g?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODYb49g?uid=6441885697&rl=1
青春AirDawn800	6369505819	JjODYb5nH	#成毅沉思者大片#哥哥气质太好了，剧里打戏超帅@成毅 ​	2020年09月09日 12:56		评论		https://weibo.com/6369505819/JjODYb5nH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODYb5nH?uid=6369505819&rl=1
黄飞是个大胖子	7416330924	JjODVbAva	#成毅沉思者大片#好帅 ​	2020年09月09日 12:55		评论		https://weibo.com/7416330924/JjODVbAva?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODVbAva?uid=7416330924&rl=1
毅见钟情-17	6558601237	JjODPE191	#成毅沉思者大片#好看啊啊啊啊啊啊啊，气质相当的好@成毅 ​	2020年09月09日 12:55	1	1	7	https://weibo.com/6558601237/JjODPE191?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODPE191?uid=6558601237&rl=1
kaiioai	7187849136	JjODP3KIa	#成毅沉思者大片#绝了绝了 ​	2020年09月09日 12:55		评论		https://weibo.com/7187849136/JjODP3KIa?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODP3KIa?uid=7187849136&rl=1
_毅颗暴走的奇异果	6411921117	JjODOpSIl	#成毅沉思者大片#太可以了！！❤️@成毅 ​	2020年09月09日 12:55		评论		https://weibo.com/6411921117/JjODOpSIl?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODOpSIl?uid=6411921117&rl=1
jasmineforward	3949993700	JjODO67Qx	#成毅沉思者大片#成毅@成毅 就是默默支持你，哥哥加油！今后拍出好的作品，每天快乐自在！希望有机会能去探班，与你现实中聊上几句 ​	2020年09月09日 12:55			6	https://weibo.com/3949993700/JjODO67Qx?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODO67Qx?uid=3949993700&rl=1
月夜凌惜	3974994396	JjODNvzFL	成毅#成毅沉思者大片# 最近的营业速度真的可，风格也都是我很喜欢的，感觉这组照片又清瘦了些许，工作身体都要兼顾好呀@成毅 2武汉 ​	2020年09月09日 12:55		2	7	https://weibo.com/3974994396/JjODNvzFL?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODNvzFL?uid=3974994396&rl=1
三公主同学	7435907046	JjODHC29G	成毅 #成毅沉思者大片# 《琉璃》禹司凤🥝 《长安诺》萧承煦🥝 《山河月明》少年朱棣🥝 《迷局破之深潜》云弘深🥝 《梦醒长安》李炎🥝 敬请期待@成毅 未来可期 ​	2020年09月09日 12:55			1	https://weibo.com/7435907046/JjODHC29G?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODHC29G?uid=7435907046&rl=1
养鸡研究员	3206231181	JjODBqTwj	#成毅沉思者大片#毅往无前冲冲冲！ ​	2020年09月09日 12:55			13	https://weibo.com/3206231181/JjODBqTwj?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODBqTwj?uid=3206231181&rl=1
黄飞是个大胖子	7416330924	JjODyecZH	#成毅沉思者大片# ​	2020年09月09日 12:55		评论		https://weibo.com/7416330924/JjODyecZH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODyecZH?uid=7416330924&rl=1
-淇淇公主-	6599318076	JjODtq2tW	#成毅沉思者大片#丝缝儿帅气 ​	2020年09月09日 12:54		评论		https://weibo.com/6599318076/JjODtq2tW?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODtq2tW?uid=6599318076&rl=1
蚁裳心上人	6261875843	JjODshlRD	#成毅沉思者大片#啊啊啊啊啊啊啊啊啊啊好看 ​  展开全文c	2020年09月09日 12:54		评论		https://weibo.com/6261875843/JjODshlRD?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODshlRD?uid=6261875843&rl=1
傻兮兮的人	1820160975	JjODonvcq	#成毅沉思者大片#事业粉来了，演技这么好的成毅@成毅 你值得 ​	2020年09月09日 12:54		评论		https://weibo.com/1820160975/JjODonvcq?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODonvcq?uid=1820160975&rl=1
十八线废话伪博主	5315723745	JjODobp0j	#成毅演技# cy#成毅沉思者大片#成毅你用你的沉淀和坚持惊艳了我们所有人，成毅哥哥未来可期@成毅 ​	2020年09月09日 12:54			1	https://weibo.com/5315723745/JjODobp0j?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODobp0j?uid=5315723745&rl=1
拿铁呼噜妹大吉	5819361002	JjODo7079	#成毅沉思者大片#少年感真是值得好好珍惜！ ​	2020年09月09日 12:54		评论		https://weibo.com/5819361002/JjODo7079?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODo7079?uid=5819361002&rl=1
花鲨是真的	2723132631	JjODmDdGH	#成毅沉思者大片#没啥大愿望一是@成毅工作室 你们要保护好他二是@成毅工作室 你们造型要把关今天这就很不错，我很满意@成毅 ​	2020年09月09日 12:54			16	https://weibo.com/2723132631/JjODmDdGH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODmDdGH?uid=2723132631&rl=1
大白兔奶糖味淇淇	5971785209	JjODm1RkI	成毅cy#成毅沉思者大片#  我衷心希望你的日子里总有光亮，笑起来的时候可以什么都不用想，对的要坚持，错的要遗忘。世间山河之广，祝你如愿以偿。@成毅 ​	2020年09月09日 12:54	1	1	1	https://weibo.com/5971785209/JjODm1RkI?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODm1RkI?uid=5971785209&rl=1
成毅毅子	5693136046	JjODlrhGS	#成毅沉思者大片# cy#成毅禹司凤# 希望哥哥一直乐观下去，众生皆苦，而你是草莓味@成毅 ​	2020年09月09日 12:54		1	4	https://weibo.com/5693136046/JjODlrhGS?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODlrhGS?uid=5693136046&rl=1
小狐狸喜欢夏目	6558136540	JjODhjaJX	#成毅沉思者大片#但凡哥哥你少帅一点，少温润一点，我们也不至于这么着魔@成毅 ​	2020年09月09日 12:54		评论		https://weibo.com/6558136540/JjODhjaJX?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODhjaJX?uid=6558136540&rl=1
朴灿灿喂怡宝宝吃饭饭	3618288844	JjODfio4V	#成毅沉思者大片#哥哥太帅了！！！ ​	2020年09月09日 12:54			4	https://weibo.com/3618288844/JjODfio4V?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjODfio4V?uid=3618288844&rl=1
童话心事	2794757952	JjOD9jjDb	#成毅沉思者大片#成毅丨琉璃丨禹司凤手绘漫画壁纸禹昭君出塞。©子宴_ ​	2020年09月09日 12:54	18	15	222	https://weibo.com/2794757952/JjOD9jjDb?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOD9jjDb?uid=2794757952&rl=1
辣辣李spicy	3579606202	JjOD7kMex	#成毅沉思者大片#不好意思，我真是太喜欢这双眼睛了 ​	2020年09月09日 12:53		1	6	https://weibo.com/3579606202/JjOD7kMex?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOD7kMex?uid=3579606202&rl=1
JJ的芋头	1732611670	JjOD3ubxH	#成毅沉思者大片#终于上热搜了，给我冲，冲 ​	2020年09月09日 12:53		评论		https://weibo.com/1732611670/JjOD3ubxH?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOD3ubxH?uid=1732611670&rl=1
橙橙橙是橙子啊	6453437747	JjOCZgyoU	成毅  cy #成毅沉思者大片# 我哥真的绝了，这手这眼睛这肌肉线条！真的太好看了吧！爱了爱了@成毅 ​	2020年09月09日 12:53			1	https://weibo.com/6453437747/JjOCZgyoU?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOCZgyoU?uid=6453437747&rl=1
希希爱看剧	3517711733	JjOCWD0XO	#成毅沉思者大片#毅中人营业了！黑白色调中更显五官精致，情绪也更加深沉。好爱他身上清冷疏离的气质呀 ​#明星街拍# ​	2020年09月09日 12:53	1		8	https://weibo.com/3517711733/JjOCWD0XO?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOCWD0XO?uid=3517711733&rl=1
傅先生的可爱多	5502993476	JjOCWkjHZ	#成毅沉思者大片#山河浪漫，人间温暖，九月值得前进@成毅 ​	2020年09月09日 12:53		评论		https://weibo.com/5502993476/JjOCWkjHZ?refer_flag=1001030103_&type=repost	https://weibo.cn/repost/JjOCWkjHZ?uid=5502993476&rl=1
